GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20
1400000US06075011000,06075011000,"Census Tract 110, San Francisco County, California",5256,429,5129,453,2422,397,84,86,0,18,2547,294,0,18,76,103,127,89,28,38,99,76,127,89,23,39,12,19,64,61,0,18,28,38,0,18,0,18
1400000US06075011100,06075011100,"Census Tract 111, San Francisco County, California",5008,426,4713,396,2287,395,403,299,22,35,1819,219,0,18,182,148,295,218,161,199,134,96,256,208,22,34,0,18,67,55,0,18,167,199,39,65,0,18
1400000US06075011200,06075011200,"Census Tract 112, San Francisco County, California",3170,340,3028,348,1756,331,0,13,1,3,1224,208,31,38,16,25,142,77,48,62,94,68,142,77,0,13,8,14,86,66,0,13,48,62,0,13,0,13
1400000US06075011300,06075011300,"Census Tract 113, San Francisco County, California",3267,385,3186,383,469,152,32,43,18,23,2663,374,4,8,0,13,81,64,7,12,74,64,81,64,0,13,9,16,65,62,0,13,7,12,0,13,0,13
1400000US06075011700,06075011700,"Census Tract 117, San Francisco County, California",1396,194,1335,187,730,131,117,80,0,13,486,151,0,13,2,6,61,60,0,13,61,60,61,60,0,13,15,21,10,15,36,56,0,13,0,13,0,13
1400000US06075011800,06075011800,"Census Tract 118, San Francisco County, California",1635,180,1626,180,97,43,5,6,10,16,1482,187,0,13,32,52,9,11,0,13,9,11,8,9,0,13,0,13,0,13,0,13,8,9,1,5,0,13
1400000US06075011901,06075011901,"Census Tract 119.01, San Francisco County, California",2254,258,2201,257,1350,251,143,127,0,13,652,186,0,13,56,35,53,54,0,13,53,54,53,54,16,28,0,13,37,42,0,13,0,13,0,13,0,13
1400000US06075011902,06075011902,"Census Tract 119.02, San Francisco County, California",2844,306,2619,318,1664,271,21,39,47,54,821,213,20,29,46,55,225,130,12,21,213,124,212,124,0,13,0,13,184,119,0,13,28,35,13,24,0,13
1400000US06075012000,06075012000,"Census Tract 120, San Francisco County, California",3502,263,3319,277,2037,279,237,142,0,13,888,238,0,13,157,95,183,104,30,33,153,101,183,104,51,70,45,44,57,48,0,13,30,33,0,13,0,13
1400000US06075012100,06075012100,"Census Tract 121, San Francisco County, California",3530,333,3273,342,2060,318,114,87,20,22,959,189,13,21,107,94,257,148,0,13,257,148,205,122,26,42,0,13,110,76,0,13,69,83,52,56,0,13
1400000US06075012201,06075012201,"Census Tract 122.01, San Francisco County, California",4469,415,4300,424,2048,359,315,186,0,13,1555,342,0,13,382,233,169,133,18,32,151,128,72,63,0,13,11,25,32,43,0,13,29,37,97,124,0,13
1400000US06075012202,06075012202,"Census Tract 122.02, San Francisco County, California",2598,396,2483,387,1200,244,425,249,14,22,822,259,0,13,22,25,115,88,51,68,64,59,101,86,0,13,9,16,17,26,24,41,51,68,0,13,14,24
1400000US06075012301,06075012301,"Census Tract 123.01, San Francisco County, California",1974,286,1914,279,684,172,289,124,0,13,770,241,0,13,171,150,60,56,0,13,60,56,60,56,0,13,8,14,25,28,0,13,27,45,0,13,0,13
1400000US06075012302,06075012302,"Census Tract 123.02, San Francisco County, California",2306,249,2297,249,1106,272,211,125,23,32,930,260,0,13,27,28,9,11,0,13,9,11,7,11,0,13,0,13,0,13,0,13,7,11,2,4,0,13
1400000US06075012401,06075012401,"Census Tract 124.01, San Francisco County, California",4081,655,3847,634,1776,467,124,94,23,30,919,274,14,23,991,522,234,305,179,308,55,52,186,308,0,13,0,13,7,14,0,13,179,308,48,50,0,13
1400000US06075012402,06075012402,"Census Tract 124.02, San Francisco County, California",3194,413,3054,431,1439,305,269,198,0,13,1166,369,3,7,177,103,140,78,16,24,124,77,120,74,0,13,37,41,48,43,0,13,35,41,20,24,0,13
1400000US06075012501,06075012501,"Census Tract 125.01, San Francisco County, California",3358,333,3159,315,1410,312,326,177,76,63,1065,270,2,4,280,171,199,129,15,23,184,122,197,129,16,27,12,19,19,31,0,13,150,120,2,4,0,13
1400000US06075012502,06075012502,"Census Tract 125.02, San Francisco County, California",3895,761,3828,768,834,221,658,251,55,73,1892,518,0,13,389,458,67,61,0,13,67,61,67,61,5,12,47,49,3,7,12,19,0,13,0,13,0,13
1400000US06075012601,06075012601,"Census Tract 126.01, San Francisco County, California",2272,290,2220,299,1919,284,0,13,31,44,270,180,0,13,0,13,52,56,9,14,43,54,52,56,0,13,0,13,43,54,0,13,9,14,0,13,0,13
1400000US06075012602,06075012602,"Census Tract 126.02, San Francisco County, California",2990,341,2885,357,2678,369,0,13,0,13,207,105,0,13,0,13,105,75,0,13,105,75,105,75,0,13,12,17,93,74,0,13,0,13,0,13,0,13
1400000US06075012700,06075012700,"Census Tract 127, San Francisco County, California",3702,265,3646,271,3176,292,14,22,0,13,406,80,0,13,50,57,56,66,0,13,56,66,36,58,0,13,0,13,0,13,0,13,36,58,0,13,20,32
1400000US06075012800,06075012800,"Census Tract 128, San Francisco County, California",4446,502,4308,505,3661,515,18,26,31,47,483,144,0,13,115,77,138,87,4,11,134,85,138,87,0,13,4,11,130,84,0,13,4,11,0,13,0,13
1400000US06075012901,06075012901,"Census Tract 129.01, San Francisco County, California",2456,255,2349,271,1858,269,4,8,0,13,451,76,0,13,36,41,107,85,0,13,107,85,107,85,11,18,22,36,74,76,0,13,0,13,0,13,0,13
1400000US06075012902,06075012902,"Census Tract 129.02, San Francisco County, California",3192,253,3162,260,2545,295,5,10,0,13,567,237,0,13,45,52,30,34,0,13,30,34,30,34,0,13,0,13,30,34,0,13,0,13,0,13,0,13
1400000US06075013000,06075013000,"Census Tract 130, San Francisco County, California",3844,364,3780,363,3315,351,21,35,14,23,324,125,0,13,106,112,64,58,0,13,64,58,64,58,0,13,0,13,64,58,0,13,0,13,0,13,0,13
1400000US06075013101,06075013101,"Census Tract 131.01, San Francisco County, California",3776,351,3563,361,2645,345,38,60,0,13,852,290,0,13,28,29,213,130,17,25,196,130,213,130,72,109,0,13,106,84,0,13,35,37,0,13,0,13
1400000US06075013102,06075013102,"Census Tract 131.02, San Francisco County, California",2899,289,2875,296,2510,236,86,97,0,13,220,122,0,13,59,54,24,45,0,13,24,45,14,24,0,13,0,13,14,24,0,13,0,13,10,39,0,13
1400000US06075013200,06075013200,"Census Tract 132, San Francisco County, California",4558,619,4458,627,3747,603,92,99,0,13,603,224,0,13,16,23,100,99,0,13,100,99,100,99,0,13,0,13,45,51,0,13,55,86,0,13,0,13
1400000US06075013300,06075013300,"Census Tract 133, San Francisco County, California",4147,371,3958,400,3260,373,56,82,0,13,592,139,0,13,50,51,189,116,58,57,131,92,178,113,0,13,0,13,120,91,0,13,58,57,11,16,0,13
1400000US06075013400,06075013400,"Census Tract 134, San Francisco County, California",3770,505,3709,513,3164,433,158,161,22,36,352,191,0,13,13,14,61,79,0,13,61,79,0,13,0,13,0,13,0,13,0,13,0,13,61,79,0,13
1400000US06075013500,06075013500,"Census Tract 135, San Francisco County, California",2570,184,2490,189,2069,209,37,30,0,13,361,136,3,6,20,17,80,47,12,18,68,43,80,47,0,13,0,13,44,33,0,13,36,42,0,13,0,13
1400000US06075015100,06075015100,"Census Tract 151, San Francisco County, California",2000,158,1944,157,1329,149,9,15,0,13,604,88,0,13,2,4,56,46,7,13,49,45,49,45,42,44,0,13,0,13,0,13,7,13,7,11,0,13
1400000US06075015200,06075015200,"Census Tract 152, San Francisco County, California",3820,458,3709,455,2682,461,82,69,0,13,935,186,0,13,10,14,111,61,0,13,111,61,111,61,18,26,0,13,76,59,17,28,0,13,0,13,0,13
1400000US06075015300,06075015300,"Census Tract 153, San Francisco County, California",2224,298,2105,254,1538,241,103,78,0,13,342,138,0,13,122,104,119,83,51,77,68,38,119,83,10,14,17,19,29,26,12,18,51,77,0,13,0,13
1400000US06075015400,06075015400,"Census Tract 154, San Francisco County, California",5875,431,5702,432,3786,410,236,132,0,18,1609,431,0,18,71,106,173,86,32,35,141,93,157,84,39,46,35,56,51,42,0,18,32,35,16,26,0,18
1400000US06075015500,06075015500,"Census Tract 155, San Francisco County, California",3920,569,3761,605,2127,509,299,144,0,13,1142,215,0,13,193,145,159,117,78,85,81,81,142,105,0,13,27,45,13,20,24,40,78,85,17,28,0,13
1400000US06075015600,06075015600,"Census Tract 156, San Francisco County, California",3004,263,2803,289,1541,247,35,48,0,13,1209,265,0,13,18,20,201,80,20,23,181,80,194,78,40,33,28,33,91,62,0,13,35,29,7,11,0,13
1400000US06075015700,06075015700,"Census Tract 157, San Francisco County, California",7489,999,7128,949,4064,757,574,259,0,18,1925,512,38,49,527,148,361,201,28,32,333,187,354,200,7,14,0,18,164,103,0,18,183,173,7,15,0,18
1400000US06075015801,06075015801,"Census Tract 158.01, San Francisco County, California",3414,494,3317,501,1554,267,1142,350,0,13,446,135,0,13,175,180,97,94,0,13,97,94,50,55,0,13,0,13,40,51,0,13,10,17,47,75,0,13
1400000US06075015802,06075015802,"Census Tract 158.02, San Francisco County, California",2469,334,2403,329,1805,287,197,103,0,13,279,141,13,22,109,107,66,53,0,13,66,53,66,53,0,13,24,29,42,46,0,13,0,13,0,13,0,13
1400000US06075015900,06075015900,"Census Tract 159, San Francisco County, California",4312,347,4168,341,1592,311,697,222,9,13,1596,305,0,13,274,246,144,107,38,38,106,96,126,105,50,81,24,38,0,13,0,13,52,45,18,28,0,13
1400000US06075016000,06075016000,"Census Tract 160, San Francisco County, California",2420,226,2273,225,1484,181,61,45,6,12,654,152,0,13,68,43,147,81,18,21,129,74,127,73,13,19,0,13,67,61,9,14,38,29,20,23,0,13
1400000US06075016100,06075016100,"Census Tract 161, San Francisco County, California",4585,475,4380,479,1434,292,1602,373,54,59,1130,262,0,13,160,147,205,139,45,40,160,114,166,120,33,36,48,75,13,20,27,29,45,40,28,32,11,18
1400000US06075016200,06075016200,"Census Tract 162, San Francisco County, California",2276,285,2169,285,1581,298,55,40,0,13,352,80,11,18,170,110,107,53,0,13,107,53,82,46,28,30,0,13,44,35,0,13,10,15,25,28,0,13
1400000US06075016300,06075016300,"Census Tract 163, San Francisco County, California",4476,821,4334,828,2465,402,1180,584,20,35,556,194,0,13,113,98,142,84,0,13,142,84,114,89,15,33,0,13,43,40,56,74,0,13,28,29,0,13
1400000US06075016400,06075016400,"Census Tract 164, San Francisco County, California",3951,352,3777,347,2731,338,384,157,31,45,461,160,0,13,170,109,174,92,16,18,158,90,161,87,46,64,0,13,58,38,13,19,44,49,13,20,0,13
1400000US06075016500,06075016500,"Census Tract 165, San Francisco County, California",5166,471,4936,412,3905,388,247,223,41,58,435,206,14,23,294,136,230,131,8,18,222,126,205,126,31,42,0,18,102,69,0,18,72,99,25,35,0,18
1400000US06075016600,06075016600,"Census Tract 166, San Francisco County, California",5335,338,5049,352,3984,365,317,221,0,18,477,154,155,184,116,109,286,147,35,43,251,143,260,142,0,18,15,23,202,137,0,18,43,45,26,42,0,18
1400000US06075016700,06075016700,"Census Tract 167, San Francisco County, California",5213,485,4979,478,3741,439,457,278,5,11,708,333,0,18,68,54,234,123,57,40,177,115,234,123,82,97,0,18,95,65,0,18,57,40,0,18,0,18
1400000US06075016801,06075016801,"Census Tract 168.01, San Francisco County, California",3473,492,3295,506,2105,440,535,306,111,125,389,221,39,60,116,102,178,108,52,52,126,97,142,98,50,57,34,52,6,15,0,13,52,52,36,44,0,13
1400000US06075016802,06075016802,"Census Tract 168.02, San Francisco County, California",3099,451,2941,432,1892,289,558,234,19,29,365,137,18,27,89,87,158,100,11,16,147,96,127,97,23,40,0,13,52,59,29,53,23,25,31,36,0,13
1400000US06075016900,06075016900,"Census Tract 169, San Francisco County, California",3123,160,3013,171,2482,203,103,66,0,13,329,144,30,47,69,89,110,64,24,28,86,56,110,64,42,38,9,15,35,33,0,13,24,28,0,13,0,13
1400000US06075017000,06075017000,"Census Tract 170, San Francisco County, California",3941,365,3831,360,3177,353,202,132,0,13,376,124,0,13,76,59,110,99,6,15,104,98,110,99,60,93,44,44,0,13,0,13,6,15,0,13,0,13
1400000US06075017101,06075017101,"Census Tract 171.01, San Francisco County, California",3502,296,3232,256,2837,242,178,83,0,13,168,106,0,13,49,52,270,154,16,26,254,150,247,142,166,129,15,23,38,33,0,13,28,33,23,34,0,13
1400000US06075017102,06075017102,"Census Tract 171.02, San Francisco County, California",3590,320,3329,329,2818,359,208,117,0,13,179,101,0,13,124,89,261,173,0,13,261,173,213,145,54,53,102,121,29,45,0,13,28,35,48,76,0,13
1400000US06075017601,06075017601,"Census Tract 176.01, San Francisco County, California",6706,612,6336,567,1999,409,1107,318,71,65,2825,433,62,51,272,141,370,210,27,43,343,208,355,207,49,67,32,43,153,116,0,18,121,152,15,35,0,18
1400000US06075017700,06075017700,"Census Tract 177, San Francisco County, California",1549,225,1508,233,924,190,30,36,6,10,133,95,0,13,415,231,41,48,0,13,41,48,41,48,0,13,19,42,22,22,0,13,0,13,0,13,0,13
1400000US06075017801,06075017801,"Census Tract 178.01, San Francisco County, California",3034,304,2921,281,716,163,95,99,10,14,2072,239,0,13,28,40,113,83,41,62,72,54,113,83,0,13,13,24,59,52,0,13,41,62,0,13,0,13
1400000US06075017802,06075017802,"Census Tract 178.02, San Francisco County, California",3922,678,3790,677,2383,520,342,145,0,13,627,219,0,13,438,396,132,93,13,22,119,89,110,81,29,49,29,42,15,25,12,27,25,31,22,32,0,13
1400000US06075017902,06075017902,"Census Tract 179.02, San Francisco County, California",2501,464,2459,469,1204,258,509,288,11,27,468,157,30,69,237,139,42,53,3,7,39,52,24,40,0,13,0,13,21,40,0,13,3,7,18,29,0,13
1400000US06075018000,06075018000,"Census Tract 180, San Francisco County, California",3615,503,3454,509,1851,353,680,216,30,39,650,121,10,18,233,133,161,92,6,10,155,89,156,90,6,10,10,24,82,67,5,9,53,46,0,13,5,9
1400000US06075020100,06075020100,"Census Tract 201, San Francisco County, California",5680,555,5475,548,2832,460,353,168,115,111,1302,369,0,18,873,328,205,91,47,45,158,91,178,101,0,18,25,57,76,53,15,36,62,52,27,44,0,18
1400000US06075020200,06075020200,"Census Tract 202, San Francisco County, California",5822,549,5702,537,3509,470,378,173,0,18,1250,363,15,25,550,255,120,104,23,38,97,99,120,104,66,87,18,28,6,11,0,18,30,41,0,18,0,18
1400000US06075020300,06075020300,"Census Tract 203, San Francisco County, California",3106,210,2944,223,2398,246,59,49,29,29,429,149,11,25,18,28,162,94,0,13,162,94,155,91,29,44,6,9,120,91,0,13,0,13,7,11,0,13
1400000US06075020401,06075020401,"Census Tract 204.01, San Francisco County, California",3206,269,3145,267,2726,191,104,111,9,15,236,188,0,13,70,86,61,46,0,13,61,46,49,43,0,13,16,25,21,28,0,13,12,19,12,18,0,13
1400000US06075020402,06075020402,"Census Tract 204.02, San Francisco County, California",4047,343,3871,333,3243,380,67,53,0,13,530,168,0,13,31,39,176,122,36,39,140,118,176,122,62,92,0,13,36,40,14,23,64,52,0,13,0,13
1400000US06075020500,06075020500,"Census Tract 205, San Francisco County, California",2405,174,2301,180,1991,212,15,20,14,21,244,122,0,13,37,41,104,69,13,21,91,67,71,50,14,23,19,30,25,29,0,13,13,21,16,19,17,26
1400000US06075020600,06075020600,"Census Tract 206, San Francisco County, California",4605,375,4523,367,3826,414,137,116,39,50,283,113,1,2,237,153,82,65,13,22,69,59,64,55,12,19,1,3,20,30,0,13,31,39,18,28,0,13
1400000US06075020700,06075020700,"Census Tract 207, San Francisco County, California",5709,375,5346,446,4474,492,93,68,18,42,517,151,0,18,244,163,363,246,17,28,346,247,333,242,36,56,18,29,247,234,0,18,32,36,30,44,0,18
1400000US06075020800,06075020800,"Census Tract 208, San Francisco County, California",6470,840,6322,842,4319,827,217,125,103,100,883,264,0,18,800,539,148,86,60,58,88,61,148,86,18,37,4,10,66,50,0,18,60,58,0,18,0,18
1400000US06075020900,06075020900,"Census Tract 209, San Francisco County, California",4944,421,4824,421,3623,488,22,37,92,115,673,169,0,13,414,222,120,63,16,18,104,60,120,63,20,24,15,24,69,50,0,13,16,18,0,13,0,13
1400000US06075021000,06075021000,"Census Tract 210, San Francisco County, California",4142,560,4065,565,3183,426,1,2,14,23,682,411,0,13,185,143,77,56,0,13,77,56,77,56,32,35,0,13,44,48,0,13,1,2,0,13,0,13
1400000US06075021100,06075021100,"Census Tract 211, San Francisco County, California",3992,325,3973,326,3432,353,77,87,0,13,330,152,0,13,134,119,19,29,19,29,0,13,19,29,0,13,0,13,0,13,0,13,19,29,0,13,0,13
1400000US06075021200,06075021200,"Census Tract 212, San Francisco County, California",2837,261,2699,264,2456,270,12,17,11,17,202,79,0,13,18,23,138,66,23,22,115,60,138,66,21,23,27,27,43,35,0,13,47,33,0,13,0,13
1400000US06075021300,06075021300,"Census Tract 213, San Francisco County, California",2510,216,2376,234,2182,222,0,13,9,16,174,93,0,13,11,18,134,82,11,16,123,84,126,81,14,21,0,13,101,79,0,13,11,16,8,13,0,13
1400000US06075021400,06075021400,"Census Tract 214, San Francisco County, California",3519,202,3253,224,2780,231,16,25,15,23,392,121,0,13,50,58,266,155,19,23,247,157,253,154,14,23,32,28,188,148,0,13,19,23,13,19,0,13
1400000US06075021500,06075021500,"Census Tract 215, San Francisco County, California",5626,678,5368,686,4325,700,137,116,0,18,665,179,13,21,228,158,258,152,47,68,211,139,186,134,0,18,0,18,119,103,0,18,67,75,72,70,0,18
1400000US06075021600,06075021600,"Census Tract 216, San Francisco County, California",3919,399,3894,392,2496,326,557,295,0,13,688,222,20,26,133,114,25,40,0,13,25,40,25,40,0,13,0,13,25,40,0,13,0,13,0,13,0,13
1400000US06075021700,06075021700,"Census Tract 217, San Francisco County, California",3713,359,3468,391,2149,239,207,88,8,14,823,202,0,13,281,241,245,150,11,18,234,152,227,145,49,77,28,32,139,96,0,13,11,18,18,30,0,13
1400000US06075021800,06075021800,"Census Tract 218, San Francisco County, California",4189,253,3872,219,3212,217,55,44,14,21,466,162,0,13,125,77,317,148,14,21,303,145,270,135,49,49,29,33,131,85,0,13,61,78,34,52,13,21
1400000US06075022600,06075022600,"Census Tract 226, San Francisco County, California",1599,170,1553,170,1049,161,154,106,40,46,301,183,0,13,9,15,46,34,11,16,35,31,46,34,5,10,0,13,24,24,6,9,11,16,0,13,0,13
1400000US06075022702,06075022702,"Census Tract 227.02, San Francisco County, California",2167,212,2041,195,1693,243,35,47,0,13,312,116,0,13,1,3,126,85,0,13,126,85,97,64,10,16,0,13,61,45,26,37,0,13,29,32,0,13
1400000US06075022704,06075022704,"Census Tract 227.04, San Francisco County, California",3095,211,2915,205,2294,197,36,42,11,17,517,119,0,13,57,50,180,72,9,15,171,67,157,64,14,21,11,13,109,54,0,13,23,22,23,30,0,13
1400000US06075022801,06075022801,"Census Tract 228.01, San Francisco County, California",4468,398,4305,402,3164,383,195,150,0,13,506,127,11,20,429,206,163,137,0,13,163,137,163,137,9,15,46,66,93,110,0,13,15,30,0,13,0,13
1400000US06075022802,06075022802,"Census Tract 228.02, San Francisco County, California",2072,347,1990,353,1415,458,103,111,20,29,320,142,0,13,132,94,82,55,27,32,55,49,82,55,12,17,0,13,43,46,0,13,27,32,0,13,0,13
1400000US06075022803,06075022803,"Census Tract 228.03, San Francisco County, California",4876,442,4640,464,3278,511,131,85,27,34,506,201,0,13,698,377,236,107,74,63,162,87,236,107,67,60,7,13,37,44,14,21,111,75,0,13,0,13
1400000US06075022901,06075022901,"Census Tract 229.01, San Francisco County, California",4497,622,4288,646,2910,508,310,165,34,41,382,142,0,13,652,404,209,119,163,117,46,40,209,119,11,18,0,13,35,35,0,13,163,117,0,13,0,13
1400000US06075022902,06075022902,"Census Tract 229.02, San Francisco County, California",2507,294,2243,249,1635,334,301,235,0,13,171,121,0,13,136,115,264,180,189,160,75,70,260,180,0,13,9,11,40,56,22,33,189,160,0,13,4,7
1400000US06075022903,06075022903,"Census Tract 229.03, San Francisco County, California",2985,362,2819,347,1929,358,73,57,54,81,394,112,0,13,369,315,166,79,55,46,111,76,146,68,14,22,14,16,63,56,0,13,55,46,20,48,0,13
1400000US06075023001,06075023001,"Census Tract 230.01, San Francisco County, California",5247,516,5136,510,995,216,1150,266,20,34,2884,414,0,18,87,108,111,75,0,18,111,75,83,62,37,41,0,18,28,28,18,30,0,18,0,18,28,43
1400000US06075023003,06075023003,"Census Tract 230.03, San Francisco County, California",3947,446,3670,457,737,204,1354,284,25,23,1391,378,0,13,163,133,277,142,80,87,197,105,272,139,0,13,13,22,32,35,117,82,110,93,5,11,0,13
1400000US06075023102,06075023102,"Census Tract 231.02, San Francisco County, California",3674,510,3638,513,717,363,2317,399,0,13,372,220,72,91,160,186,36,39,0,13,36,39,36,39,0,13,0,13,10,17,0,13,26,34,0,13,0,13
1400000US06075023103,06075023103,"Census Tract 231.03, San Francisco County, California",3766,421,3414,407,288,225,2573,482,25,37,71,79,357,195,100,122,352,185,30,27,322,181,339,184,55,63,7,12,16,25,183,157,78,84,13,20,0,13
1400000US06075023200,06075023200,"Census Tract 232, San Francisco County, California",4397,548,4388,549,1286,466,2057,328,169,273,515,266,0,13,361,297,9,17,0,13,9,17,9,17,0,13,0,13,0,13,0,13,9,17,0,13,0,13
1400000US06075023300,06075023300,"Census Tract 233, San Francisco County, California",3132,464,3075,468,373,148,433,189,0,13,1952,308,0,13,317,352,57,47,20,24,37,42,41,32,0,13,0,13,11,17,10,16,20,24,16,24,0,13
1400000US06075023400,06075023400,"Census Tract 234, San Francisco County, California",3754,496,3664,505,1019,510,745,244,39,38,766,179,53,46,1042,416,90,87,49,78,41,39,90,87,0,13,0,13,0,13,5,8,85,86,0,13,0,13
1400000US06075025100,06075025100,"Census Tract 251, San Francisco County, California",3198,230,3058,249,2186,272,171,116,0,13,613,146,0,13,88,68,140,85,69,66,71,44,138,86,17,25,0,13,52,44,0,13,69,66,2,4,0,13
1400000US06075025200,06075025200,"Census Tract 252, San Francisco County, California",5766,591,5391,604,4030,558,312,197,24,37,604,185,30,50,391,437,375,159,127,72,248,146,375,159,0,18,15,21,158,125,44,64,158,82,0,18,0,18
1400000US06075025300,06075025300,"Census Tract 253, San Francisco County, California",4812,433,4646,432,3284,342,294,174,20,25,541,168,0,13,507,402,166,62,0,13,166,62,166,62,48,40,33,31,70,59,0,13,15,16,0,13,0,13
1400000US06075025401,06075025401,"Census Tract 254.01, San Francisco County, California",3510,373,3304,402,2236,456,279,187,18,21,437,179,13,22,321,280,206,154,58,84,148,126,180,141,9,14,0,13,77,84,0,13,94,133,26,40,0,13
1400000US06075025402,06075025402,"Census Tract 254.02, San Francisco County, California",3108,268,2881,224,1750,235,82,51,0,13,845,230,121,121,83,82,227,148,33,46,194,142,215,150,0,13,20,23,156,139,0,13,39,54,0,13,12,21
1400000US06075025403,06075025403,"Census Tract 254.03, San Francisco County, California",5385,522,5114,564,2703,449,224,174,22,36,1637,394,0,18,528,313,271,211,56,71,215,180,257,207,13,22,32,35,48,45,108,169,56,71,14,22,0,18
