GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20
1400000US06075011300,06075011300,"Census Tract 113, San Francisco County, California",3204,356,3131,362,555,185,57,74,20,25,2494,352,5,8,0,12,73,60,9,13,64,58,73,60,0,12,8,14,56,56,0,12,9,13,0,12,0,12
1400000US06075011700,06075011700,"Census Tract 117, San Francisco County, California",1461,228,1395,225,580,159,161,94,0,12,595,148,0,12,59,59,66,60,0,12,66,60,66,60,0,12,24,28,9,14,33,53,0,12,0,12,0,12
1400000US06075011800,06075011800,"Census Tract 118, San Francisco County, California",1808,223,1795,223,175,103,3,4,15,25,1557,202,0,12,45,70,13,14,0,12,13,14,12,13,0,12,0,12,0,12,0,12,12,13,1,4,0,12
1400000US06075011901,06075011901,"Census Tract 119.01, San Francisco County, California",2443,267,2400,269,1357,247,115,99,28,46,796,224,0,12,104,55,43,42,0,12,43,42,43,42,11,20,0,12,32,35,0,12,0,12,0,12,0,12
1400000US06075011902,06075011902,"Census Tract 119.02, San Francisco County, California",2723,264,2540,271,1571,256,41,48,13,33,791,290,21,31,103,111,183,71,0,12,183,71,174,72,0,12,0,12,163,69,0,12,11,17,9,14,0,12
1400000US06075012000,06075012000,"Census Tract 120, San Francisco County, California",3723,349,3530,366,2103,281,241,144,0,12,1002,346,0,12,184,93,193,118,31,34,162,115,174,113,49,74,44,45,50,49,0,12,31,34,19,28,0,12
1400000US06075012100,06075012100,"Census Tract 121, San Francisco County, California",3784,301,3539,317,2309,364,76,60,28,35,1006,260,0,12,120,91,245,129,0,12,245,129,190,113,0,12,0,12,108,87,0,12,82,61,55,51,0,12
1400000US06075012201,06075012201,"Census Tract 122.01, San Francisco County, California",4514,434,4265,472,1871,367,360,198,0,12,1479,471,0,12,555,261,249,159,141,111,108,113,164,115,0,12,11,25,0,12,0,12,153,112,85,105,0,12
1400000US06075012202,06075012202,"Census Tract 122.02, San Francisco County, California",2605,322,2509,317,1262,279,402,153,20,25,717,250,0,12,108,146,96,74,40,51,56,54,65,59,0,12,0,12,14,23,0,12,51,54,0,12,31,42
1400000US06075012301,06075012301,"Census Tract 123.01, San Francisco County, California",1804,271,1741,266,634,192,216,97,21,34,617,173,0,12,253,178,63,52,0,12,63,52,63,52,0,12,9,15,26,30,0,12,28,44,0,12,0,12
1400000US06075012302,06075012302,"Census Tract 123.02, San Francisco County, California",2423,236,2383,239,1149,276,240,113,20,26,945,238,0,12,29,37,40,41,0,12,40,41,38,41,0,12,0,12,0,12,7,12,31,38,2,6,0,12
1400000US06075012401,06075012401,"Census Tract 124.01, San Francisco County, California",4196,644,4006,615,1993,552,293,168,11,18,1071,277,0,12,638,365,190,153,114,138,76,51,148,151,6,15,9,14,12,21,0,12,121,143,42,41,0,12
1400000US06075012402,06075012402,"Census Tract 124.02, San Francisco County, California",3466,318,3312,316,1574,256,278,137,0,12,936,278,2,11,522,338,154,72,22,28,132,66,133,67,0,12,25,29,62,55,0,12,46,47,21,26,0,12
1400000US06075012501,06075012501,"Census Tract 125.01, San Francisco County, California",3336,294,3149,308,1222,265,392,184,65,67,1214,238,1,4,255,159,187,127,19,29,168,127,176,125,21,33,17,25,0,12,0,12,138,124,11,18,0,12
1400000US06075012502,06075012502,"Census Tract 125.02, San Francisco County, California",3741,675,3593,677,821,260,520,272,105,98,1713,477,0,12,434,507,148,138,0,12,148,138,148,138,8,19,31,43,88,127,14,21,7,18,0,12,0,12
1400000US06075012601,06075012601,"Census Tract 126.01, San Francisco County, California",2392,283,2332,297,2087,322,0,12,0,12,245,111,0,12,0,12,60,77,9,16,51,76,60,77,0,12,0,12,51,76,0,12,9,16,0,12,0,12
1400000US06075012602,06075012602,"Census Tract 126.02, San Francisco County, California",3259,271,3137,275,2883,298,0,12,0,12,236,109,0,12,18,29,122,95,0,12,122,95,122,95,0,12,13,21,109,95,0,12,0,12,0,12,0,12
1400000US06075012700,06075012700,"Census Tract 127, San Francisco County, California",3682,316,3613,304,3125,308,68,85,0,12,372,110,0,12,48,54,69,71,0,12,69,71,51,64,0,12,0,12,13,27,0,12,38,60,0,12,18,31
1400000US06075012800,06075012800,"Census Tract 128, San Francisco County, California",4634,504,4414,500,3697,462,59,72,0,12,523,146,0,12,135,75,220,105,12,19,208,103,220,105,0,12,10,23,198,108,0,12,12,19,0,12,0,12
1400000US06075012901,06075012901,"Census Tract 129.01, San Francisco County, California",2399,331,2285,332,1843,338,3,6,1,3,421,107,0,12,17,26,114,80,0,12,114,80,114,80,9,13,28,35,76,71,0,12,1,2,0,12,0,12
1400000US06075012902,06075012902,"Census Tract 129.02, San Francisco County, California",3284,256,3256,256,2576,286,39,55,0,12,543,213,0,12,98,112,28,32,0,12,28,32,28,32,0,12,0,12,28,32,0,12,0,12,0,12,0,12
1400000US06075013000,06075013000,"Census Tract 130, San Francisco County, California",4143,424,4102,430,3570,414,0,12,36,41,441,170,0,12,55,75,41,49,0,12,41,49,41,49,0,12,0,12,41,49,0,12,0,12,0,12,0,12
1400000US06075013101,06075013101,"Census Tract 131.01, San Francisco County, California",3750,314,3560,307,2644,280,97,92,0,12,775,293,0,12,44,34,190,134,13,22,177,131,190,134,64,101,0,12,97,78,0,12,29,34,0,12,0,12
1400000US06075013102,06075013102,"Census Tract 131.02, San Francisco County, California",2809,216,2787,214,2579,221,3,5,0,12,163,78,0,12,42,43,22,33,0,12,22,33,22,33,0,12,0,12,22,33,0,12,0,12,0,12,0,12
1400000US06075013200,06075013200,"Census Tract 132, San Francisco County, California",4377,536,4360,537,3629,564,86,72,0,12,631,201,0,12,14,23,17,28,0,12,17,28,17,28,0,12,0,12,17,28,0,12,0,12,0,12,0,12
1400000US06075013300,06075013300,"Census Tract 133, San Francisco County, California",4314,334,4116,332,3484,311,50,73,0,12,542,133,0,12,40,50,198,144,59,72,139,124,152,98,0,12,15,36,78,60,0,12,59,72,31,42,15,36
1400000US06075013400,06075013400,"Census Tract 134, San Francisco County, California",3635,440,3538,445,3030,364,137,137,18,29,322,120,16,26,15,14,97,90,0,12,97,90,38,45,0,12,0,12,38,45,0,12,0,12,59,77,0,12
1400000US06075013500,06075013500,"Census Tract 135, San Francisco County, California",2569,197,2480,195,2069,204,50,42,0,12,326,133,3,5,32,27,89,50,11,18,78,48,89,50,0,12,0,12,45,32,0,12,44,45,0,12,0,12
1400000US06075015100,06075015100,"Census Tract 151, San Francisco County, California",2067,192,2006,195,1329,169,12,18,0,12,630,140,0,12,35,43,61,37,8,13,53,35,54,35,29,26,5,11,12,18,0,12,8,13,7,11,0,12
1400000US06075015200,06075015200,"Census Tract 152, San Francisco County, California",3966,437,3869,435,2800,486,124,111,0,12,941,223,0,12,4,10,97,68,0,12,97,68,97,68,20,32,0,12,62,53,15,24,0,12,0,12,0,12
1400000US06075015300,06075015300,"Census Tract 153, San Francisco County, California",2193,292,2103,241,1530,222,108,73,0,12,355,138,0,12,110,98,90,81,48,75,42,31,90,81,5,9,18,23,19,18,0,12,48,75,0,12,0,12
1400000US06075015400,06075015400,"Census Tract 154, San Francisco County, California",5937,472,5781,474,3827,489,190,116,0,17,1706,352,0,17,58,72,156,87,38,43,118,86,156,87,42,47,38,58,37,46,0,17,39,44,0,17,0,17
1400000US06075015500,06075015500,"Census Tract 155, San Francisco County, California",3939,490,3764,465,2103,463,315,170,0,12,1189,227,0,12,157,125,175,97,79,75,96,78,160,95,0,12,16,26,44,61,21,36,79,75,15,25,0,12
1400000US06075015600,06075015600,"Census Tract 156, San Francisco County, California",2762,284,2565,287,1527,232,52,43,0,12,978,196,0,12,8,13,197,95,10,16,187,94,180,92,82,67,9,14,63,50,0,12,26,25,17,19,0,12
1400000US06075015700,06075015700,"Census Tract 157, San Francisco County, California",7557,694,7305,681,4232,611,613,220,0,17,1995,369,60,63,405,120,252,129,46,46,206,119,246,123,6,10,0,17,168,106,0,17,72,57,6,15,0,17
1400000US06075015801,06075015801,"Census Tract 158.01, San Francisco County, California",3847,305,3703,315,1851,276,1315,373,0,12,442,180,0,12,95,111,144,88,0,12,144,88,101,91,12,26,0,12,82,83,0,12,7,15,43,65,0,12
1400000US06075015802,06075015802,"Census Tract 158.02, San Francisco County, California",2849,331,2770,338,1976,248,275,131,32,49,347,124,13,24,127,95,79,61,0,12,79,61,79,61,12,28,16,25,51,49,0,12,0,12,0,12,0,12
1400000US06075015900,06075015900,"Census Tract 159, San Francisco County, California",4404,349,4304,362,1632,264,698,186,0,12,1716,264,0,12,258,302,100,86,35,38,65,77,100,86,45,70,0,12,0,12,0,12,55,47,0,12,0,12
1400000US06075016000,06075016000,"Census Tract 160, San Francisco County, California",2447,227,2300,246,1311,217,46,34,16,23,859,229,0,12,68,45,147,69,21,27,126,64,125,65,4,8,0,12,44,38,9,16,68,52,22,24,0,12
1400000US06075016100,06075016100,"Census Tract 161, San Francisco County, California",4907,467,4626,525,1323,268,1811,394,31,67,1244,349,0,12,217,194,281,177,31,45,250,174,238,156,16,25,56,92,45,54,0,12,121,115,31,39,12,20
1400000US06075016200,06075016200,"Census Tract 162, San Francisco County, California",2391,288,2310,286,1637,282,103,79,0,12,326,127,12,21,232,145,81,47,0,12,81,47,56,34,11,18,0,12,35,27,0,12,10,16,25,28,0,12
1400000US06075016300,06075016300,"Census Tract 163, San Francisco County, California",4674,862,4442,847,2413,420,1289,589,12,26,670,286,0,12,58,48,232,149,0,12,232,149,222,148,123,126,0,12,50,48,49,76,0,12,10,18,0,12
1400000US06075016400,06075016400,"Census Tract 164, San Francisco County, California",4023,299,3779,289,2889,286,431,154,17,25,342,152,0,12,100,75,244,109,8,12,236,109,230,104,56,56,0,12,58,40,54,46,62,63,14,22,0,12
1400000US06075016500,06075016500,"Census Tract 165, San Francisco County, California",5289,450,5031,415,4077,389,244,218,40,57,467,166,16,25,187,124,258,131,8,19,250,130,232,136,30,43,0,17,130,90,0,17,72,96,26,32,0,17
1400000US06075016600,06075016600,"Census Tract 166, San Francisco County, California",5639,526,5284,530,4226,480,229,178,0,17,621,307,117,154,91,86,355,186,58,55,297,181,302,165,0,17,97,115,140,104,0,17,65,58,38,62,15,25
1400000US06075016700,06075016700,"Census Tract 167, San Francisco County, California",4895,448,4782,454,4034,327,83,78,8,19,568,253,0,12,89,100,113,66,36,33,77,53,113,66,25,39,0,12,52,35,0,12,36,33,0,12,0,12
1400000US06075016801,06075016801,"Census Tract 168.01, San Francisco County, California",3610,418,3487,414,2254,319,508,291,80,84,457,213,62,82,126,110,123,73,56,52,67,63,101,69,43,50,0,12,2,13,0,12,56,52,22,35,0,12
1400000US06075016802,06075016802,"Census Tract 168.02, San Francisco County, California",3089,481,2963,440,1900,395,593,300,40,39,308,127,20,28,102,128,126,103,8,13,118,101,99,101,0,12,0,12,50,58,34,59,15,19,27,29,0,12
1400000US06075016900,06075016900,"Census Tract 169, San Francisco County, California",3113,211,2988,210,2547,258,79,63,0,12,255,113,31,48,76,84,125,65,14,18,111,61,107,61,36,37,10,18,47,38,0,12,14,18,18,21,0,12
1400000US06075017000,06075017000,"Census Tract 170, San Francisco County, California",3641,340,3603,335,2997,325,172,102,0,12,398,144,0,12,36,43,38,38,7,16,31,35,38,38,0,12,31,35,0,12,0,12,7,16,0,12,0,12
1400000US06075017101,06075017101,"Census Tract 171.01, San Francisco County, California",3453,241,3244,246,2900,272,125,77,0,12,167,81,0,12,52,55,209,112,11,18,198,111,175,90,76,81,23,31,52,36,0,12,24,27,34,45,0,12
1400000US06075017102,06075017102,"Census Tract 171.02, San Francisco County, California",3728,366,3413,384,3055,379,93,92,0,12,187,97,0,12,78,57,315,204,43,50,272,198,258,161,57,54,116,129,18,21,0,12,67,60,57,76,0,12
1400000US06075017601,06075017601,"Census Tract 176.01, San Francisco County, California",6964,683,6553,680,1924,346,1023,302,94,91,3194,579,39,48,279,158,411,230,30,39,381,225,381,216,37,58,21,35,189,129,0,17,134,160,30,70,0,17
1400000US06075017700,06075017700,"Census Tract 177, San Francisco County, California",1534,223,1494,230,885,196,25,33,42,70,224,93,0,12,318,148,40,46,0,12,40,46,40,46,0,12,18,42,22,22,0,12,0,12,0,12,0,12
1400000US06075017801,06075017801,"Census Tract 178.01, San Francisco County, California",3042,290,2961,273,668,163,142,106,0,12,2123,250,0,12,28,36,81,73,42,64,39,36,81,73,0,12,16,26,23,26,0,12,42,64,0,12,0,12
1400000US06075017802,06075017802,"Census Tract 178.02, San Francisco County, California",4175,590,3974,564,2275,439,302,123,0,12,1020,264,0,12,377,301,201,128,58,53,143,106,151,98,28,44,38,53,13,22,0,12,72,59,25,37,25,37
1400000US06075017902,06075017902,"Census Tract 179.02, San Francisco County, California",2654,432,2506,396,1134,322,609,196,26,43,480,194,17,39,240,125,148,121,17,34,131,121,62,49,30,37,15,32,0,12,0,12,17,34,72,82,14,33
1400000US06075018000,06075018000,"Census Tract 180, San Francisco County, California",3616,439,3416,446,1834,408,657,202,29,34,608,139,20,44,268,163,200,101,8,13,192,98,167,89,16,14,4,9,97,69,0,12,50,43,33,58,0,12
1400000US06075020100,06075020100,"Census Tract 201, San Francisco County, California",5492,673,5239,631,2787,499,363,162,80,59,865,279,28,48,1116,418,253,117,61,64,192,98,196,103,0,17,23,52,89,61,10,22,74,68,57,78,0,17
1400000US06075020200,06075020200,"Census Tract 202, San Francisco County, California",5994,607,5773,587,3729,532,485,294,0,17,1013,253,18,29,528,262,221,158,27,40,194,146,221,158,80,89,16,26,86,115,0,17,39,46,0,17,0,17
1400000US06075020300,06075020300,"Census Tract 203, San Francisco County, California",3138,209,3011,219,2335,231,46,41,34,43,400,106,14,32,182,145,127,65,0,12,127,65,118,64,18,29,12,20,88,62,0,12,0,12,9,14,0,12
1400000US06075020401,06075020401,"Census Tract 204.01, San Francisco County, California",2887,185,2769,173,2400,193,127,109,7,13,205,96,0,12,30,54,118,76,10,17,108,68,106,79,0,12,32,38,51,56,0,12,23,26,12,19,0,12
1400000US06075020402,06075020402,"Census Tract 204.02, San Francisco County, California",4192,332,3968,302,3150,299,113,86,0,12,640,201,0,12,65,61,224,134,49,57,175,123,204,128,79,109,0,12,34,39,14,23,77,62,20,33,0,12
1400000US06075020500,06075020500,"Census Tract 205, San Francisco County, California",2496,177,2362,186,2161,206,12,19,15,24,134,63,0,12,40,43,134,76,16,24,118,73,97,48,14,22,19,29,48,30,0,12,16,24,17,22,20,34
1400000US06075020600,06075020600,"Census Tract 206, San Francisco County, California",4500,325,4353,327,3686,313,68,55,53,67,365,115,2,4,179,123,147,79,32,38,115,68,131,74,0,12,0,12,76,56,0,12,55,50,16,26,0,12
1400000US06075020700,06075020700,"Census Tract 207, San Francisco County, California",5731,343,5357,459,4492,470,54,49,29,41,475,145,0,17,307,202,374,302,13,24,361,298,324,282,0,17,17,28,280,272,0,17,27,33,50,76,0,17
1400000US06075020800,06075020800,"Census Tract 208, San Francisco County, California",6673,833,6510,831,4434,823,191,116,103,100,847,191,0,17,935,534,163,81,54,56,109,64,163,81,16,29,5,11,67,50,0,17,75,67,0,17,0,17
1400000US06075020900,06075020900,"Census Tract 209, San Francisco County, California",4969,368,4803,359,3248,472,24,38,70,96,701,175,0,12,760,255,166,83,30,30,136,77,166,83,8,12,14,22,87,62,0,12,57,53,0,12,0,12
1400000US06075021000,06075021000,"Census Tract 210, San Francisco County, California",4599,457,4347,450,3500,434,1,2,11,22,642,385,0,12,193,142,252,156,0,12,252,156,252,156,46,56,0,12,184,143,0,12,22,35,0,12,0,12
1400000US06075021100,06075021100,"Census Tract 211, San Francisco County, California",3883,263,3799,269,3232,289,56,59,5,9,358,181,0,12,148,117,84,66,22,30,62,59,53,44,0,12,0,12,31,30,0,12,22,30,31,50,0,12
1400000US06075021200,06075021200,"Census Tract 212, San Francisco County, California",2738,238,2586,229,2260,243,5,6,0,12,288,87,0,12,33,30,152,73,30,27,122,65,152,73,6,11,51,42,37,31,0,12,58,40,0,12,0,12
1400000US06075021300,06075021300,"Census Tract 213, San Francisco County, California",2477,195,2361,185,2134,187,0,12,15,20,188,139,0,12,24,26,116,62,0,12,116,62,106,56,0,12,0,12,106,56,0,12,0,12,10,15,0,12
1400000US06075021400,06075021400,"Census Tract 214, San Francisco County, California",3359,257,3218,260,2647,242,29,34,0,12,483,119,0,12,59,60,141,84,27,33,114,79,141,84,12,19,18,23,84,75,0,12,27,33,0,12,0,12
1400000US06075021500,06075021500,"Census Tract 215, San Francisco County, California",4958,410,4825,421,3840,432,138,122,0,12,628,139,11,18,208,203,133,90,0,12,133,90,96,77,0,12,0,12,71,72,0,12,25,29,37,47,0,12
1400000US06075021600,06075021600,"Census Tract 216, San Francisco County, California",4149,471,4055,464,2409,313,379,194,23,36,792,151,14,22,438,457,94,104,0,12,94,104,94,104,0,12,0,12,94,104,0,12,0,12,0,12,0,12
1400000US06075021700,06075021700,"Census Tract 217, San Francisco County, California",3762,395,3568,396,2237,270,479,164,9,14,761,238,0,12,82,78,194,95,7,13,187,95,184,93,37,52,55,48,85,68,0,12,7,13,10,16,0,12
1400000US06075021800,06075021800,"Census Tract 218, San Francisco County, California",4133,251,3872,226,3124,324,60,40,27,29,390,168,0,12,271,164,261,118,0,12,261,118,249,115,56,57,24,30,159,91,0,12,10,16,0,12,12,20
1400000US06075022600,06075022600,"Census Tract 226, San Francisco County, California",1743,169,1699,168,1120,149,141,99,0,12,438,193,0,12,0,12,44,32,9,15,35,28,44,32,5,9,0,12,24,21,6,9,9,15,0,12,0,12
1400000US06075022702,06075022702,"Census Tract 227.02, San Francisco County, California",2324,225,2150,194,1790,197,60,58,0,12,281,94,0,12,19,23,174,91,0,12,174,91,116,61,11,19,0,12,78,48,27,34,0,12,58,55,0,12
1400000US06075022704,06075022704,"Census Tract 227.04, San Francisco County, California",3191,224,3020,223,2388,225,28,34,10,16,511,104,0,12,83,61,171,76,11,17,160,70,148,69,4,6,15,16,112,65,0,12,17,19,23,27,0,12
1400000US06075022801,06075022801,"Census Tract 228.01, San Francisco County, California",4760,469,4600,437,3254,452,222,165,0,12,563,133,12,21,549,276,160,130,0,12,160,130,160,130,6,11,39,59,104,114,0,12,11,17,0,12,0,12
1400000US06075022802,06075022802,"Census Tract 228.02, San Francisco County, California",2262,321,2177,306,1370,368,91,80,0,12,419,171,0,12,297,199,85,72,10,14,75,69,72,59,17,26,0,12,44,45,0,12,11,14,13,31,0,12
1400000US06075022803,06075022803,"Census Tract 228.03, San Francisco County, California",5097,469,4936,458,3347,495,126,86,21,32,479,212,0,17,963,353,161,76,66,54,95,58,161,76,11,18,8,16,40,42,0,17,102,69,0,17,0,17
1400000US06075022901,06075022901,"Census Tract 229.01, San Francisco County, California",4303,631,4010,652,2530,586,221,146,47,46,387,137,0,12,825,395,293,142,201,133,92,65,285,140,31,37,0,12,53,47,0,12,201,133,8,13,0,12
1400000US06075022902,06075022902,"Census Tract 229.02, San Francisco County, California",2426,263,2222,285,1650,355,189,133,0,12,197,126,0,12,186,116,204,123,114,109,90,66,193,125,0,12,17,24,46,48,16,22,114,109,0,12,11,15
1400000US06075022903,06075022903,"Census Tract 229.03, San Francisco County, California",3033,344,2810,332,2257,382,79,65,8,13,155,94,0,12,311,198,223,99,62,52,161,93,174,88,46,51,10,12,56,47,0,12,62,52,49,78,0,12
1400000US06075023001,06075023001,"Census Tract 230.01, San Francisco County, California",5179,597,5087,596,777,203,1125,233,15,26,3083,525,0,17,87,111,92,60,0,17,92,60,51,39,8,12,0,17,25,24,18,28,0,17,10,17,31,46
1400000US06075023003,06075023003,"Census Tract 230.03, San Francisco County, California",3914,463,3712,478,866,236,1302,381,24,31,1380,228,0,12,140,126,202,122,73,81,129,95,202,122,0,12,0,12,20,22,68,78,114,92,0,12,0,12
1400000US06075023102,06075023102,"Census Tract 231.02, San Francisco County, California",3950,493,3901,499,630,419,2612,488,0,12,359,229,78,116,222,222,49,42,0,12,49,42,49,42,0,12,0,12,9,15,0,12,40,39,0,12,0,12
1400000US06075023103,06075023103,"Census Tract 231.03, San Francisco County, California",3959,420,3615,442,280,176,2489,425,0,12,66,70,542,177,238,191,344,161,31,26,313,159,332,162,115,110,7,12,18,29,107,115,85,86,12,19,0,12
1400000US06075023200,06075023200,"Census Tract 232, San Francisco County, California",4385,407,4279,433,1339,268,1968,355,173,266,629,177,19,28,151,130,106,130,8,17,98,129,106,130,0,12,0,12,0,12,0,12,106,130,0,12,0,12
1400000US06075023300,06075023300,"Census Tract 233, San Francisco County, California",3484,396,3427,391,524,152,460,184,0,12,2028,285,0,12,415,390,57,58,11,17,46,57,38,33,11,18,0,12,0,12,16,25,11,17,19,30,0,12
1400000US06075023400,06075023400,"Census Tract 234, San Francisco County, California",3716,549,3607,529,975,589,593,239,51,61,503,269,54,40,1431,737,109,110,66,102,43,46,109,110,0,12,0,12,0,12,4,8,105,108,0,12,0,12
1400000US06075025100,06075025100,"Census Tract 251, San Francisco County, California",3310,241,3190,242,2326,257,154,116,7,11,597,143,0,12,106,70,120,71,49,50,71,47,108,71,31,34,0,12,28,34,0,12,49,50,12,15,0,12
1400000US06075025200,06075025200,"Census Tract 252, San Francisco County, California",5779,632,5408,663,3955,573,267,205,19,32,856,335,0,17,311,301,371,200,53,51,318,175,371,200,0,17,24,32,219,155,34,54,94,81,0,17,0,17
1400000US06075025300,06075025300,"Census Tract 253, San Francisco County, California",4462,344,4306,336,3070,341,140,113,20,23,547,186,0,12,529,310,156,60,0,12,156,60,156,60,14,16,38,40,91,51,0,12,13,13,0,12,0,12
1400000US06075025401,06075025401,"Census Tract 254.01, San Francisco County, California",3760,447,3440,449,1997,441,256,220,9,14,550,208,22,26,606,441,320,208,18,21,302,206,281,191,9,14,0,12,115,113,0,12,157,157,39,49,0,12
1400000US06075025402,06075025402,"Census Tract 254.02, San Francisco County, California",3358,314,3081,246,1837,318,73,69,0,12,944,238,104,113,123,134,277,173,41,53,236,165,259,172,0,12,25,29,193,159,0,12,41,53,0,12,18,29
