GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20
1400000US06075018000,06075018000,"Census Tract 180, San Francisco County, California",3511,443,3300,447,1714,365,758,191,17,19,621,166,0,132,190,100,211,72,42,35,169,56,204,70,15,18,54,42,30,29,29,29,76,41,0,132,7,11
1400000US06075020100,06075020100,"Census Tract 201, San Francisco County, California",5855,583,5707,573,2826,427,285,157,265,310,1279,261,0,132,1052,438,148,101,12,21,136,99,104,83,0,132,0,132,72,73,0,132,32,39,44,58,0,132
1400000US06075020200,06075020200,"Census Tract 202, San Francisco County, California",5435,520,5264,535,3431,506,387,219,56,68,774,250,4,8,612,342,171,152,16,27,155,152,123,97,55,69,0,132,45,67,0,132,23,31,48,70,0,132
1400000US06075020300,06075020300,"Census Tract 203, San Francisco County, California",2866,294,2787,278,2272,258,28,27,0,132,359,140,0,132,128,140,79,52,0,132,79,52,68,50,25,40,6,9,37,34,0,132,0,132,11,17,0,132
1400000US06075020401,06075020401,"Census Tract 204.01, San Francisco County, California",2662,373,2581,372,2161,386,12,19,0,132,395,250,0,132,13,21,81,69,0,132,81,69,81,69,0,132,38,49,0,132,0,132,43,47,0,132,0,132
1400000US06075020402,06075020402,"Census Tract 204.02, San Francisco County, California",4086,300,3898,323,3044,326,115,109,0,132,678,144,0,132,61,51,188,92,27,31,161,91,140,71,0,132,0,132,72,70,14,22,54,42,48,60,0,132
1400000US06075020500,06075020500,"Census Tract 205, San Francisco County, California",2427,187,2353,200,2071,202,49,47,8,12,210,124,0,132,15,24,74,74,0,132,74,74,24,26,14,21,10,16,0,132,0,132,0,132,16,23,34,46
1400000US06075020600,06075020600,"Census Tract 206, San Francisco County, California",4952,414,4817,428,4207,384,98,82,22,39,260,116,0,132,230,176,135,92,0,132,135,92,117,86,14,23,14,23,76,71,0,132,13,20,18,28,0,132
1400000US06075020700,06075020700,"Census Tract 207, San Francisco County, California",5860,393,5526,394,4599,418,84,71,0,132,577,223,0,132,266,204,334,133,28,45,306,131,321,129,66,75,24,36,181,80,0,132,50,53,13,21,0,132
1400000US06075020800,06075020800,"Census Tract 208, San Francisco County, California",6813,851,6680,840,4674,755,200,124,71,76,611,286,0,132,1124,472,133,79,31,36,102,74,123,76,0,132,26,32,66,57,0,132,31,36,10,20,0,132
1400000US06075020900,06075020900,"Census Tract 209, San Francisco County, California",4905,466,4844,460,3874,520,15,25,24,30,573,240,0,132,358,250,61,58,0,132,61,58,61,58,20,30,0,132,41,48,0,132,0,132,0,132,0,132
1400000US06075021000,06075021000,"Census Tract 210, San Francisco County, California",4512,583,4385,581,3473,359,28,35,34,38,705,410,0,132,145,91,127,79,14,23,113,76,100,66,0,132,0,132,70,57,16,26,14,23,27,32,0,132
1400000US06075021100,06075021100,"Census Tract 211, San Francisco County, California",4219,393,4065,373,3547,423,76,41,0,132,305,140,0,132,137,116,154,107,17,29,137,105,132,103,0,132,45,59,70,77,0,132,17,29,22,34,0,132
1400000US06075021200,06075021200,"Census Tract 212, San Francisco County, California",2812,268,2732,274,2546,294,21,23,13,19,152,78,0,132,0,132,80,57,9,16,71,52,80,57,24,30,3,7,29,29,0,132,24,32,0,132,0,132
1400000US06075021300,06075021300,"Census Tract 213, San Francisco County, California",2562,195,2437,158,2217,166,0,132,7,12,203,94,0,132,10,16,125,105,11,17,114,112,108,105,20,31,0,132,77,108,0,132,11,17,17,27,0,132
1400000US06075021400,06075021400,"Census Tract 214, San Francisco County, California",3419,298,3118,300,2729,267,28,31,12,20,321,118,0,132,28,31,301,171,28,31,273,168,285,168,13,20,23,26,221,162,0,132,28,31,16,26,0,132
1400000US06075021500,06075021500,"Census Tract 215, San Francisco County, California",5214,652,5029,660,4099,651,105,106,0,132,580,155,0,132,245,155,185,107,35,54,150,92,121,96,0,132,0,132,79,76,0,132,42,58,64,55,0,132
1400000US06075021600,06075021600,"Census Tract 216, San Francisco County, California",4069,377,3978,374,2645,326,514,358,0,132,611,256,40,46,168,119,91,87,17,28,74,74,91,87,21,34,15,25,38,61,0,132,17,28,0,132,0,132
1400000US06075021700,06075021700,"Census Tract 217, San Francisco County, California",3941,348,3746,332,2592,325,195,87,56,48,716,214,0,132,187,196,195,124,10,15,185,125,195,124,0,132,5,8,180,121,0,132,10,15,0,132,0,132
1400000US06075021800,06075021800,"Census Tract 218, San Francisco County, California",4297,326,4035,302,3494,299,15,24,21,23,420,143,0,132,85,66,262,139,11,18,251,137,214,110,31,39,27,38,98,71,0,132,58,61,36,54,12,19
1400000US06075022600,06075022600,"Census Tract 226, San Francisco County, California",1277,157,1239,151,802,202,102,78,42,52,282,164,0,132,11,17,38,35,15,23,23,26,38,35,0,132,11,18,12,20,0,132,15,23,0,132,0,132
1400000US06075022702,06075022702,"Census Tract 227.02, San Francisco County, California",2212,258,2104,248,1752,258,0,132,0,132,274,109,0,132,78,103,108,81,0,132,108,81,83,60,10,17,0,132,41,43,32,39,0,132,25,30,0,132
1400000US06075022704,06075022704,"Census Tract 227.04, San Francisco County, California",3118,242,2977,241,2556,258,17,26,10,17,360,161,0,132,34,43,141,84,17,24,124,82,108,59,29,45,9,9,48,44,0,132,22,25,33,55,0,132
1400000US06075022801,06075022801,"Census Tract 228.01, San Francisco County, California",4558,561,4446,565,3465,695,136,143,0,132,411,245,0,132,434,244,112,83,0,132,112,83,112,83,0,132,51,62,27,25,0,132,34,55,0,132,0,132
1400000US06075022802,06075022802,"Census Tract 228.02, San Francisco County, California",2137,249,2093,251,1297,250,35,31,122,168,492,154,0,132,147,135,44,42,13,22,31,36,44,42,0,132,0,132,31,36,0,132,13,22,0,132,0,132
1400000US06075022803,06075022803,"Census Tract 228.03, San Francisco County, California",4698,504,4488,528,3184,574,47,45,7,13,640,277,0,132,610,275,210,97,102,71,108,68,210,97,60,56,0,132,23,34,14,22,113,73,0,132,0,132
1400000US06075022901,06075022901,"Census Tract 229.01, San Francisco County, California",4079,391,3973,391,2822,463,299,137,0,132,618,296,0,132,234,174,106,100,71,92,35,31,106,100,0,132,0,132,35,31,0,132,71,92,0,132,0,132
1400000US06075022902,06075022902,"Census Tract 229.02, San Francisco County, California",2769,381,2581,402,1942,470,123,130,0,132,263,158,0,132,253,201,188,131,46,52,142,117,146,111,42,66,0,132,58,63,0,132,46,52,42,68,0,132
1400000US06075022903,06075022903,"Census Tract 229.03, San Francisco County, California",3274,273,3143,290,2480,323,56,48,59,92,462,113,0,132,86,97,131,101,16,19,115,95,122,101,12,21,7,12,36,44,0,132,67,81,9,15,0,132
1400000US06075023001,06075023001,"Census Tract 230.01, San Francisco County, California",5385,598,5321,593,1385,463,1158,316,96,96,2578,578,0,132,104,111,64,61,0,132,64,61,64,61,26,42,0,132,38,44,0,132,0,132,0,132,0,132
1400000US06075023003,06075023003,"Census Tract 230.03, San Francisco County, California",3737,485,3628,501,644,193,1197,301,9,14,1661,475,0,132,117,107,109,97,0,132,109,97,99,87,0,132,12,18,26,45,61,70,0,132,10,16,0,132
1400000US06075023102,06075023102,"Census Tract 231.02, San Francisco County, California",3482,546,3447,549,746,409,2261,374,0,132,394,169,38,61,8,85,35,46,0,132,35,46,27,44,0,132,0,132,0,132,0,132,27,44,8,13,0,132
1400000US06075023103,06075023103,"Census Tract 231.03, San Francisco County, California",3959,485,3781,510,579,332,2571,439,32,34,181,171,346,150,72,94,178,161,10,15,168,159,178,161,0,132,0,132,0,132,148,156,30,36,0,132,0,132
1400000US06075023200,06075023200,"Census Tract 232, San Francisco County, California",4444,628,4408,630,1459,528,1962,316,202,281,516,185,0,132,269,304,36,34,13,20,23,27,36,34,7,11,0,132,0,132,0,132,29,32,0,132,0,132
1400000US06075023300,06075023300,"Census Tract 233, San Francisco County, California",2710,411,2649,414,239,179,465,297,0,132,1622,394,0,132,323,312,61,54,16,19,45,52,43,34,0,132,0,132,14,22,13,20,16,19,18,28,0,132
1400000US06075023400,06075023400,"Census Tract 234, San Francisco County, California",3536,533,3484,530,1524,573,666,248,0,132,558,509,47,54,689,526,52,45,0,132,52,45,44,44,0,132,0,132,0,132,0,132,44,44,8,15,0,132
1400000US06075025100,06075025100,"Census Tract 251, San Francisco County, California",3226,273,2999,322,2440,324,100,72,18,28,406,183,0,132,35,36,227,167,55,49,172,131,208,146,33,53,6,13,36,37,0,132,133,142,0,132,19,24
1400000US06075025200,06075025200,"Census Tract 252, San Francisco County, California",5387,539,5226,569,3991,614,324,162,14,23,641,151,24,38,232,177,161,104,66,51,95,86,161,104,32,35,0,132,14,23,49,76,66,51,0,132,0,132
1400000US06075025300,06075025300,"Census Tract 253, San Francisco County, California",4956,576,4771,584,3524,427,254,147,9,16,408,179,15,19,561,591,185,96,0,132,185,96,185,96,72,55,18,30,88,68,0,132,7,12,0,132,0,132
1400000US06075025401,06075025401,"Census Tract 254.01, San Francisco County, California",3862,479,3610,493,2537,426,96,74,52,70,597,232,24,32,304,183,252,192,69,108,183,149,217,173,51,62,0,132,47,53,0,132,119,158,35,57,0,132
1400000US06075025402,06075025402,"Census Tract 254.02, San Francisco County, California",2977,291,2939,286,1754,275,87,73,0,132,880,285,109,85,109,82,38,33,25,30,13,16,38,33,0,132,6,11,7,13,0,132,25,30,0,132,0,132
1400000US06075025403,06075025403,"Census Tract 254.03, San Francisco County, California",4591,516,4287,524,2406,360,398,99,86,65,995,392,0,132,402,191,304,181,8,14,296,180,304,181,17,26,122,123,96,117,61,107,8,14,0,132,0,132
