GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US06075022702,06075022702,"Census Tract 227.02, San Francisco County, California",84826,14394
1400000US06075022704,06075022704,"Census Tract 227.04, San Francisco County, California",94763,10451
1400000US06075022801,06075022801,"Census Tract 228.01, San Francisco County, California",52650,6538
1400000US06075022802,06075022802,"Census Tract 228.02, San Francisco County, California",29658,5332
1400000US06075022803,06075022803,"Census Tract 228.03, San Francisco County, California",33557,4463
1400000US06075022901,06075022901,"Census Tract 229.01, San Francisco County, California",28587,4786
1400000US06075022902,06075022902,"Census Tract 229.02, San Francisco County, California",42994,5099
1400000US06075022903,06075022903,"Census Tract 229.03, San Francisco County, California",37836,6575
1400000US06075023001,06075023001,"Census Tract 230.01, San Francisco County, California",22120,2395
1400000US06075023003,06075023003,"Census Tract 230.03, San Francisco County, California",28254,4207
1400000US06075023102,06075023102,"Census Tract 231.02, San Francisco County, California",18145,3250
1400000US06075023103,06075023103,"Census Tract 231.03, San Francisco County, California",9721,2378
1400000US06075023200,06075023200,"Census Tract 232, San Francisco County, California",18277,2893
1400000US06075023300,06075023300,"Census Tract 233, San Francisco County, California",24042,2867
1400000US06075023400,06075023400,"Census Tract 234, San Francisco County, California",16021,2729
1400000US06075025100,06075025100,"Census Tract 251, San Francisco County, California",55924,7221
1400000US06075025200,06075025200,"Census Tract 252, San Francisco County, California",57407,11494
1400000US06075025300,06075025300,"Census Tract 253, San Francisco County, California",54865,5673
1400000US06075025401,06075025401,"Census Tract 254.01, San Francisco County, California",42711,6344
1400000US06075025402,06075025402,"Census Tract 254.02, San Francisco County, California",47039,5936
1400000US06075025403,06075025403,"Census Tract 254.03, San Francisco County, California",32096,8064
1400000US06075025500,06075025500,"Census Tract 255, San Francisco County, California",36122,4440
1400000US06075025600,06075025600,"Census Tract 256, San Francisco County, California",26350,2689
1400000US06075025701,06075025701,"Census Tract 257.01, San Francisco County, California",34937,8229
1400000US06075025702,06075025702,"Census Tract 257.02, San Francisco County, California",22309,2872
1400000US06075025800,06075025800,"Census Tract 258, San Francisco County, California",22665,3659
1400000US06075025900,06075025900,"Census Tract 259, San Francisco County, California",36289,3678
1400000US06075026001,06075026001,"Census Tract 260.01, San Francisco County, California",24251,2578
1400000US06075026002,06075026002,"Census Tract 260.02, San Francisco County, California",28248,3296
1400000US06075026003,06075026003,"Census Tract 260.03, San Francisco County, California",23474,2835
1400000US06075026004,06075026004,"Census Tract 260.04, San Francisco County, California",25440,5023
1400000US06075026100,06075026100,"Census Tract 261, San Francisco County, California",24483,2056
1400000US06075026200,06075026200,"Census Tract 262, San Francisco County, California",25257,2272
1400000US06075026301,06075026301,"Census Tract 263.01, San Francisco County, California",23739,2718
1400000US06075026302,06075026302,"Census Tract 263.02, San Francisco County, California",25841,2105
1400000US06075026303,06075026303,"Census Tract 263.03, San Francisco County, California",21580,3737
1400000US06075026401,06075026401,"Census Tract 264.01, San Francisco County, California",18638,1884
1400000US06075026402,06075026402,"Census Tract 264.02, San Francisco County, California",28268,3092
1400000US06075026403,06075026403,"Census Tract 264.03, San Francisco County, California",17529,2782
1400000US06075026404,06075026404,"Census Tract 264.04, San Francisco County, California",18901,2836
1400000US06075030101,06075030101,"Census Tract 301.01, San Francisco County, California",51769,7915
1400000US06075030102,06075030102,"Census Tract 301.02, San Francisco County, California",61662,6353
1400000US06075030201,06075030201,"Census Tract 302.01, San Francisco County, California",47279,4516
1400000US06075030202,06075030202,"Census Tract 302.02, San Francisco County, California",55241,11038
1400000US06075030301,06075030301,"Census Tract 303.01, San Francisco County, California",57330,10483
1400000US06075030302,06075030302,"Census Tract 303.02, San Francisco County, California",56492,6646
1400000US06075030400,06075030400,"Census Tract 304, San Francisco County, California",75650,11616
1400000US06075030500,06075030500,"Census Tract 305, San Francisco County, California",52035,5376
1400000US06075030600,06075030600,"Census Tract 306, San Francisco County, California",75542,17485
1400000US06075030700,06075030700,"Census Tract 307, San Francisco County, California",56720,5837
1400000US06075030800,06075030800,"Census Tract 308, San Francisco County, California",76189,7649
1400000US06075030900,06075030900,"Census Tract 309, San Francisco County, California",63888,7549
1400000US06075031000,06075031000,"Census Tract 310, San Francisco County, California",46823,5968
1400000US06075031100,06075031100,"Census Tract 311, San Francisco County, California",46193,5916
1400000US06075031201,06075031201,"Census Tract 312.01, San Francisco County, California",27214,3015
1400000US06075031202,06075031202,"Census Tract 312.02, San Francisco County, California",25712,2901
1400000US06075031301,06075031301,"Census Tract 313.01, San Francisco County, California",35695,6785
1400000US06075031302,06075031302,"Census Tract 313.02, San Francisco County, California",25400,2698
1400000US06075031400,06075031400,"Census Tract 314, San Francisco County, California",22373,3058
1400000US06075032601,06075032601,"Census Tract 326.01, San Francisco County, California",40948,4184
1400000US06075032602,06075032602,"Census Tract 326.02, San Francisco County, California",35774,3792
1400000US06075032700,06075032700,"Census Tract 327, San Francisco County, California",39990,4322
1400000US06075032801,06075032801,"Census Tract 328.01, San Francisco County, California",34880,3779
1400000US06075032802,06075032802,"Census Tract 328.02, San Francisco County, California",33175,4272
1400000US06075032901,06075032901,"Census Tract 329.01, San Francisco County, California",35380,5111
1400000US06075032902,06075032902,"Census Tract 329.02, San Francisco County, California",41528,7233
1400000US06075033000,06075033000,"Census Tract 330, San Francisco County, California",37722,5506
1400000US06075033100,06075033100,"Census Tract 331, San Francisco County, California",45834,5270
1400000US06075033201,06075033201,"Census Tract 332.01, San Francisco County, California",8237,1356
1400000US06075033203,06075033203,"Census Tract 332.03, San Francisco County, California",26446,3661
1400000US06075033204,06075033204,"Census Tract 332.04, San Francisco County, California",24480,4039
1400000US06075035100,06075035100,"Census Tract 351, San Francisco County, California",41609,4175
1400000US06075035201,06075035201,"Census Tract 352.01, San Francisco County, California",33491,3594
1400000US06075035202,06075035202,"Census Tract 352.02, San Francisco County, California",33540,3405
1400000US06075035300,06075035300,"Census Tract 353, San Francisco County, California",33648,5063
1400000US06075035400,06075035400,"Census Tract 354, San Francisco County, California",37327,4359
1400000US06075040100,06075040100,"Census Tract 401, San Francisco County, California",58669,7910
1400000US06075040200,06075040200,"Census Tract 402, San Francisco County, California",61186,9404
1400000US06075042601,06075042601,"Census Tract 426.01, San Francisco County, California",38243,7553
1400000US06075042602,06075042602,"Census Tract 426.02, San Francisco County, California",50072,7432
1400000US06075042700,06075042700,"Census Tract 427, San Francisco County, California",36427,5128
1400000US06075042800,06075042800,"Census Tract 428, San Francisco County, California",108604,16552
1400000US06075045100,06075045100,"Census Tract 451, San Francisco County, California",46616,8671
1400000US06075045200,06075045200,"Census Tract 452, San Francisco County, California",45930,6453
1400000US06075047600,06075047600,"Census Tract 476, San Francisco County, California",42812,5193
1400000US06075047701,06075047701,"Census Tract 477.01, San Francisco County, California",40686,4024
1400000US06075047702,06075047702,"Census Tract 477.02, San Francisco County, California",40397,5940
1400000US06075047801,06075047801,"Census Tract 478.01, San Francisco County, California",39282,6213
1400000US06075047802,06075047802,"Census Tract 478.02, San Francisco County, California",34861,3859
1400000US06075047901,06075047901,"Census Tract 479.01, San Francisco County, California",44652,7586
1400000US06075047902,06075047902,"Census Tract 479.02, San Francisco County, California",43271,6446
1400000US06075060100,06075060100,"Census Tract 601, San Francisco County, California",80608,15922
1400000US06075060400,06075060400,"Census Tract 604, San Francisco County, California",36409,5058
1400000US06075060502,06075060502,"Census Tract 605.02, San Francisco County, California",12733,1953
1400000US06075060700,06075060700,"Census Tract 607, San Francisco County, California",65695,6086
1400000US06075061000,06075061000,"Census Tract 610, San Francisco County, California",40510,4148
1400000US06075061100,06075061100,"Census Tract 611, San Francisco County, California",13413,2875
1400000US06075061200,06075061200,"Census Tract 612, San Francisco County, California",17245,1995
1400000US06075061400,06075061400,"Census Tract 614, San Francisco County, California",66515,8848
1400000US06075061500,06075061500,"Census Tract 615, San Francisco County, California",104275,17973
1400000US06075980200,06075980200,"Census Tract 9802, San Francisco County, California",33490,15903
1400000US06075980300,06075980300,"Census Tract 9803, San Francisco County, California",109604,14837
1400000US06075980401,06075980401,"Census Tract 9804.01, San Francisco County, California",-,**
1400000US06075980501,06075980501,"Census Tract 9805.01, San Francisco County, California",13967,3411
1400000US06075980600,06075980600,"Census Tract 9806, San Francisco County, California",25690,8019
1400000US06075980900,06075980900,"Census Tract 9809, San Francisco County, California",53663,18464
1400000US06075990100,06075990100,"Census Tract 9901, San Francisco County, California",-,**
